,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
3826,FDY08,OUT049,2252.4014
3827,NCP55,OUT049,1436.7964
3828,FDA33,OUT013,2956.152
3829,FDQ33,OUT013,2106.5912
3830,FDE45,OUT027,5954.2494
3831,FDT26,OUT013,1917.504
3832,NCV53,OUT049,4233.1564
3833,FDK60,OUT027,1808.9786
3834,NCJ29,OUT046,2336.2922
3835,FDI15,OUT045,3974.826
3836,FDX21,OUT013,3235.788
3837,FDV49,OUT019,1324.942
3838,DRO59,OUT046,1454.773
3839,FDZ14,OUT045,2105.2596
3840,FDP32,OUT027,5353.6978
3841,FDC33,OUT017,3372.9428
3842,FDT14,OUT010,243.6828
3843,NCN54,OUT027,1171.808
3844,FDR57,OUT027,3285.723
3845,DRK12,OUT046,133.16
3846,FDX52,OUT049,2348.9424
3847,FDX08,OUT010,621.1914
3848,FDP10,OUT010,223.7088
3849,NCP50,OUT045,1772.3596
3850,NCL06,OUT013,7028.8506
3851,FDP25,OUT013,1747.0592
3852,FDE53,OUT013,396.8168
3853,FDL27,OUT017,1225.072
3854,FDC35,OUT049,7130.718
3855,DRJ47,OUT010,175.1054
3856,FDD16,OUT018,131.8284
3857,NCN42,OUT049,2603.278
3858,FDC38,OUT027,1565.9616
3859,NCO07,OUT045,4474.176
3860,FDQ20,OUT049,284.2966
3861,FDI32,OUT046,2163.1842
3862,FDN20,OUT010,344.8844
3863,DRJ51,OUT027,7366.011720000012
3864,FDU08,OUT045,1255.033
3865,DRN37,OUT019,822.263
3866,FDD05,OUT010,243.6828
3867,FDW15,OUT046,1765.7016
3868,FDI52,OUT046,3900.9222
3869,DRM11,OUT049,3653.9104
3870,NCO06,OUT045,99.87
3871,FDU38,OUT049,4410.2592
3872,FDU59,OUT018,1617.894
3873,FDJ10,OUT046,1264.3542
3874,FDM13,OUT049,1867.569
3875,NCJ30,OUT019,162.4552
3876,FDM45,OUT018,1609.9044
3877,FDP36,OUT045,886.8456
3878,NCD30,OUT010,386.164
3879,FDN48,OUT017,2848.2924
3880,FDY32,OUT049,6231.888
3881,FDU47,OUT046,731.0484
3882,FDF17,OUT019,255.0014
3883,FDP34,OUT017,2406.867
3884,FDA47,OUT049,3588.662
3885,DRD27,OUT027,1737.738
3886,FDW38,OUT045,1240.3854
3887,FDZ15,OUT019,339.558
3888,FDZ03,OUT027,7366.011720000013
3889,NCN19,OUT049,3379.6008
3890,FDG02,OUT035,1904.188
3891,FDS31,OUT035,1689.8004
3892,FDW43,OUT019,516.6608
3893,FDZ47,OUT010,189.0872
3894,FDO57,OUT017,1444.1202
3895,NCL07,OUT013,1480.0734
3896,NCV42,OUT013,2431.5016
3897,FDP40,OUT017,452.744
3898,FDP48,OUT019,185.7582
3899,FDH21,OUT017,2852.2872
3900,NCP02,OUT049,761.6752
3901,FDK24,OUT049,790.9704
3902,FDC41,OUT045,1301.639
3903,FDF08,OUT017,1099.2358
3904,FDO49,OUT017,745.696
3905,FDS56,OUT027,5033.448
3906,FDX46,OUT018,1043.9744
3907,FDQ07,OUT013,3085.3172
3908,FDC32,OUT010,91.2146
3909,FDT21,OUT019,516.6608
3910,FDG58,OUT045,3427.5384
3911,FDW14,OUT049,1006.6896
3912,DRA12,OUT027,2694.4926
3913,FDV27,OUT013,1328.271
3914,DRD25,OUT013,341.5554
3915,DRF48,OUT027,4560.73
3916,FDX24,OUT017,2174.5028
3917,DRJ51,OUT046,3950.1914
3918,FDE45,OUT045,2563.33
3919,FDE14,OUT046,2930.1858
3920,FDG53,OUT045,1134.5232
3921,FDT08,OUT046,3629.2758
3922,DRC27,OUT027,2607.2728
3923,FDG20,OUT035,1569.9564
3924,FDC21,OUT046,1091.912
3925,FDV31,OUT018,1239.7196
3926,FDB58,OUT045,1957.452
3927,FDV23,OUT046,731.0484
3928,FDA25,OUT019,643.1628
3929,FDC15,OUT046,1551.9798
3930,FDU47,OUT049,731.0484
3931,FDE23,OUT013,326.242
3932,FDS08,OUT013,1230.3984
3933,FDW03,OUT027,3199.169
3934,FDJ60,OUT018,647.1576
3935,FDM34,OUT017,3451.5072
3936,FDW33,OUT013,852.224
3937,FDZ40,OUT013,1331.6
3938,FDE33,OUT018,247.6776
3939,NCC06,OUT010,141.8154
3940,FDU11,OUT046,1325.6078
3941,FDL44,OUT017,3397.5774
3942,NCZ29,OUT017,1752.3856
3943,FDG28,OUT010,1162.4868
3944,FDL12,OUT018,1378.206
3945,FDD52,OUT017,1910.1802
3946,FDO15,OUT013,928.791
3947,NCN29,OUT027,631.8442
3948,FDW36,OUT013,1058.622
3949,FDB21,OUT046,5736.5328
3950,FDZ28,OUT013,2105.2596
3951,FDY10,OUT035,1198.44
3952,DRG39,OUT017,873.5296
3953,FDN28,OUT013,1230.3984
3954,FDV15,OUT035,2912.2092
3955,DRI13,OUT035,3038.7112
3956,FDH20,OUT046,3089.312
3957,FDY51,OUT013,3085.3172
3958,FDE16,OUT013,2285.0256
3959,FDX40,OUT018,105.8622
3960,FDC48,OUT018,559.272
3961,FDS14,OUT046,1571.288
3962,FDX56,OUT017,5770.4886
3963,FDI10,OUT046,3103.9596
3964,FDI14,OUT013,2956.152
3965,DRM48,OUT013,1193.1136
3966,NCH07,OUT027,4278.4308
3967,FDY26,OUT013,7366.011720000013
3968,FDD02,OUT027,2844.2976
3969,FDM12,OUT046,1314.2892
3970,DRF01,OUT010,322.2472
3971,FDV36,OUT046,1713.7692
3972,DRI59,OUT013,452.744
3973,FDV03,OUT018,1104.5622
3974,FDO39,OUT017,4349.0056
3975,NCB07,OUT018,4680.574
3976,FDH38,OUT027,2741.0986
3977,FDZ13,OUT035,506.008
3978,NCZ30,OUT046,1205.098
3979,NCA06,OUT035,713.0718
3980,FDB04,OUT049,1133.8574
3981,FDN50,OUT013,466.06
3982,NCG06,OUT049,4637.9628
3983,NCY17,OUT018,564.5984
3984,FDC23,OUT046,2336.958
3985,FDK33,OUT049,4687.232
3986,FDR03,OUT049,3125.931
3987,FDZ07,OUT045,1300.3074
3988,FDO38,OUT013,719.064
3989,FDS59,OUT046,1547.985
3990,DRM11,OUT019,759.012
3991,FDX52,OUT027,5734.5354
3992,DRJ35,OUT018,644.4944
3993,NCP53,OUT046,3430.2016
3994,FDW15,OUT019,294.2836
3995,DRI47,OUT045,4811.7366
3996,DRZ11,OUT035,1017.3424
3997,FDS02,OUT013,780.3176
3998,DRD49,OUT018,5243.8408
3999,FDW38,OUT049,1240.3854
4000,FDR21,OUT019,176.437
4001,FDE40,OUT013,743.0328
4002,FDI02,OUT045,1619.2256
4003,FDQ04,OUT045,303.6048
4004,FDY14,OUT017,2885.5772
4005,NCT54,OUT046,856.8846
4006,DRD25,OUT017,1310.2944
4007,DRE01,OUT045,4767.128
4008,FDJ12,OUT010,982.7208
4009,NCZ05,OUT049,722.393
4010,DRB25,OUT019,643.1628
4011,NCC31,OUT045,3427.5384
4012,FDM16,OUT045,1128.531
4013,DRG11,OUT049,836.2448
4014,FDV24,OUT027,3990.8052
4015,FDV43,OUT046,713.7376
4016,FDG05,OUT018,2460.7968
4017,FDV23,OUT010,375.5112
4018,FDI58,OUT018,1094.5752
4019,FDQ11,OUT017,6458.26
4020,FDC05,OUT027,7094.7648
4021,FDF40,OUT013,4731.1748
4022,FDU02,OUT018,4194.54
4023,FDT32,OUT013,2656.542
4024,NCF06,OUT017,2366.919
4025,FDT46,OUT013,413.4618
4026,FDR58,OUT010,91.2146
4027,FDY04,OUT046,2120.573
4028,FDT58,OUT045,1874.8928
4029,FDE46,OUT049,1677.1502
4030,DRH11,OUT017,744.3644
4031,DRI51,OUT046,1225.072
4032,FDC35,OUT017,5946.9256
4033,FDP45,OUT035,1258.362
4034,FDC45,OUT017,2404.8696
4035,FDU01,OUT045,3331.6632
4036,FDJ53,OUT010,121.1756
4037,FDJ46,OUT017,2801.6864
4038,FDX07,OUT013,2380.235
4039,NCI30,OUT049,1724.422
4040,FDE47,OUT027,4629.9732
4041,FDV48,OUT045,1390.1904
4042,FDN16,OUT019,206.398
4043,FDM52,OUT013,2808.3444
4044,FDA32,OUT027,4247.804
4045,FDH05,OUT017,1853.5872
4046,FDW25,OUT010,178.4344
4047,FDQ09,OUT046,1036.6506
4048,NCM17,OUT010,83.8908
4049,DRM59,OUT046,1151.1682
4050,FDV47,OUT027,1498.05
4051,DRE15,OUT035,2220.443
4052,FDS25,OUT010,131.1626
4053,NCZ05,OUT018,1970.768
4054,NCV05,OUT019,179.766
4055,DRM37,OUT046,7366.011720000013
4056,FDV58,OUT027,4697.8848
4057,FDN22,OUT027,7366.011720000013
4058,NCO06,OUT049,99.87
4059,FDT56,OUT019,185.7582
4060,FDM02,OUT013,1395.5168
4061,FDA09,OUT046,1797.66
4062,NCC06,OUT035,2812.3392
4063,NCL54,OUT049,2626.581
4064,NCB55,OUT017,296.281
4065,FDB12,OUT017,2556.672
4066,NCA54,OUT049,3307.6944
4067,NCS38,OUT049,2664.5316
4068,FDC02,OUT049,7028.8506
4069,FDK44,OUT019,351.5424
4070,FDE16,OUT035,3799.0548
4071,NCS05,OUT035,2649.884
4072,FDZ59,OUT045,886.8456
4073,FDI20,OUT017,5770.4886
4074,FDQ14,OUT046,1647.855
4075,FDF53,OUT017,2006.7212
4076,FDW25,OUT017,255.6672
4077,NCQ43,OUT010,223.7088
4078,FDX52,OUT013,2348.9424
4079,FDE28,OUT045,527.3136
4080,FDN15,OUT017,2719.793
4081,FDO28,OUT017,763.0068
4082,FDQ33,OUT045,3761.77
4083,FDM22,OUT010,83.8908
4084,FDJ03,OUT017,860.2136
4085,FDI16,OUT045,982.7208
4086,FDI09,OUT027,7366.011720000013
4087,FDX55,OUT013,5007.4818
4088,FDS23,OUT027,3237.1196
4089,DRC12,OUT045,2836.308
4090,FDH41,OUT049,2157.192
4091,FDN01,OUT013,1379.5376
4092,FDV55,OUT045,4811.7366
4093,NCJ19,OUT013,1030.6584
4094,NCY29,OUT010,117.1808
4095,FDP03,OUT018,985.384
4096,FDZ52,OUT045,778.3202
4097,FDH31,OUT010,99.2042
4098,FDQ19,OUT018,3835.008
4099,FDS15,OUT035,2912.2092
4100,FDN32,OUT017,1999.3974
4101,FDH32,OUT049,1076.5986
4102,FDF33,OUT017,1289.6546
4103,FDJ22,OUT046,3630.6074
4104,FDG56,OUT010,227.7036
4105,FDC05,OUT046,2167.8448
4106,FDK09,OUT013,5206.556
4107,NCV29,OUT045,1777.686
4108,NCC43,OUT019,251.6724
4109,NCA42,OUT049,3075.996
4110,FDC10,OUT046,843.5686
4111,FDC16,OUT013,1605.9096
4112,NCL17,OUT013,639.168
4113,FDA51,OUT035,2163.1842
4114,FDW01,OUT017,2846.295
4115,NCF30,OUT045,1120.5414
4116,FDN49,OUT013,759.012
4117,FDY20,OUT045,1286.3256
4118,FDC15,OUT045,1551.9798
4119,FDY24,OUT046,1597.92
4120,NCG43,OUT017,1237.7222
4121,FDA48,OUT013,1800.3232
4122,NCF55,OUT017,772.328
4123,FDL38,OUT049,1338.258
4124,NCQ29,OUT018,1840.937
4125,FDC34,OUT017,4673.916
4126,FDP36,OUT027,717.7324
4127,FDN50,OUT010,186.424
4128,FDO23,OUT049,1544.656
4129,FDT56,OUT013,343.5528
4130,FDT13,OUT027,7366.011720000013
4131,FDZ03,OUT013,2345.6134
4132,FDQ03,OUT010,852.224
4133,FDU44,OUT045,3411.5592
4134,FDD03,OUT049,1864.24
4135,NCH30,OUT013,1717.764
4136,FDS60,OUT010,387.4956
4137,FDG08,OUT046,3435.528
4138,FDX38,OUT017,671.1264
4139,FDD22,OUT017,2049.3324
4140,FDW51,OUT013,2769.728
4141,FDL09,OUT017,1845.5976
4142,FDZ60,OUT045,539.298
4143,NCH07,OUT046,1438.128
4144,NCQ41,OUT049,4761.8016
4145,FDW04,OUT049,1761.7068
4146,FDI08,OUT027,3271.7412
4147,FDR19,OUT019,473.3838
4148,FDV13,OUT046,1545.9876
4149,FDB52,OUT017,2045.3376
4150,FDZ48,OUT027,4138.6128
4151,NCO14,OUT049,981.3892
4152,FDZ50,OUT013,2345.6134
4153,FDN27,OUT019,119.1782
4154,FDQ60,OUT013,3552.7088
4155,FDR49,OUT017,506.008
4156,DRJ35,OUT027,1661.8368
4157,DRI49,OUT017,1705.7796
4158,FDB47,OUT017,5946.9256
4159,FDP37,OUT010,250.3408
4160,FDR26,OUT049,1225.072
4161,FDY31,OUT019,585.904
4162,FDC11,OUT045,1159.8236
4163,DRP47,OUT035,4578.0408
4164,NCY54,OUT018,2233.0932
4165,FDR27,OUT046,3523.4136
4166,FDQ21,OUT019,339.558
4167,NCQ29,OUT035,4207.856
4168,FDJ02,OUT046,1471.418
4169,FDE21,OUT018,1777.686
4170,FDM39,OUT046,4781.7756
4171,FDZ01,OUT017,2732.4432
4172,NCB19,OUT018,1733.0774
4173,FDU03,OUT046,3831.0132
4174,FDP27,OUT049,5159.2842
4175,DRF01,OUT045,2478.7734
4176,FDM03,OUT049,2444.8176
4177,FDV01,OUT046,2171.8396
4178,FDS16,OUT046,1886.8772
4179,FDO45,OUT035,2051.9956
4180,NCX06,OUT035,1605.9096
4181,FDP13,OUT046,759.012
4182,NCR38,OUT018,6208.585
4183,FDA01,OUT013,996.0368
4184,FDT26,OUT017,715.0692
4185,FDD44,OUT027,7366.011720000012
4186,FDB26,OUT013,692.432
4187,FDP45,OUT019,495.3552
4188,NCP55,OUT046,221.0456
4189,FDT23,OUT017,623.1888
4190,FDO51,OUT045,849.5608
4191,FDA44,OUT046,1547.3192
4192,NCJ31,OUT018,6359.7216
4193,FDX37,OUT045,1619.2256
4194,NCD18,OUT049,1612.5676
4195,FDN40,OUT027,2972.797
4196,FDL33,OUT017,2362.9242
4197,DRF48,OUT035,5502.837
4198,FDW08,OUT035,1384.864
4199,FDX39,OUT018,2189.8162
4200,FDB38,OUT049,2954.1546
4201,FDY46,OUT018,2101.2648
4202,NCB06,OUT049,3506.7686
4203,FDA34,OUT035,2077.296
4204,FDA35,OUT045,1340.2554
4205,FDQ07,OUT035,1322.2788
4206,FDU32,OUT045,2082.6224
4207,FDU26,OUT013,2082.6224
4208,FDU13,OUT010,792.302
4209,FDO09,OUT035,4482.1656
4210,FDW03,OUT019,591.2304
4211,FDB38,OUT013,2516.724
4212,FDL26,OUT010,155.1314
4213,NCN43,OUT045,1575.2828
4214,FDH08,OUT045,1842.9344
4215,NCC31,OUT019,447.4176
4216,FDH14,OUT035,2247.7408
4217,FDL40,OUT017,868.869
4218,FDD20,OUT035,1960.1152
4219,NCV53,OUT035,4233.1564
4220,FDD16,OUT045,1956.1204
4221,FDP24,OUT035,1310.9602
4222,FDQ25,OUT045,4402.2696
4223,FDM38,OUT035,461.3994
4224,NCT18,OUT010,233.03
4225,FDM34,OUT049,3451.5072
4226,DRH37,OUT010,167.7816
4227,NCE07,OUT013,709.077
4228,FDG12,OUT013,1969.4364
4229,FDB59,OUT010,422.1172
4230,FDS10,OUT018,3056.022
4231,FDN21,OUT010,163.7868
4232,FDM02,OUT045,1395.5168
4233,FDO44,OUT049,341.5554
4234,NCN17,OUT017,1508.037
4235,FDH16,OUT018,1012.016
4236,FDL44,OUT046,4623.3152
4237,FDY47,OUT017,1557.972
4238,DRI39,OUT046,491.3604
4239,NCX54,OUT018,1607.907
4240,FDE59,OUT046,251.6724
4241,FDO46,OUT045,2380.9008
4242,DRE13,OUT046,1221.0772
4243,FDW14,OUT013,1757.712
4244,FDF35,OUT046,1091.912
4245,FDO50,OUT019,469.389
4246,DRF49,OUT017,2548.6824
4247,FDT60,OUT049,1867.569
4248,FDP38,OUT045,1166.4816
4249,FDA31,OUT027,4012.1108
4250,FDY52,OUT010,122.5072
4251,FDD03,OUT027,7366.011720000012
4252,FDN52,OUT018,804.2864
4253,FDU20,OUT010,351.5424
4254,FDD22,OUT035,1697.79
4255,NCB55,OUT019,276.307
4256,FDN27,OUT045,2828.3184
4257,FDD16,OUT013,1743.0644
4258,FDW48,OUT046,402.809
4259,DRN35,OUT045,830.9184
4260,FDX25,OUT049,6179.9556
4261,DRD49,OUT049,4767.128
4262,FDE21,OUT019,361.5294
4263,FDN44,OUT035,5390.3168
4264,DRC01,OUT049,1133.1916
4265,NCK30,OUT046,4920.9278
4266,FDU39,OUT013,711.0744
4267,FDB49,OUT013,2857.6136
4268,FDS12,OUT045,1382.2008
4269,FDR57,OUT018,2037.348
4270,FDX22,OUT027,5487.5236
4271,FDC60,OUT013,2833.6448
4272,NCE42,OUT049,4351.6688
4273,NCK42,OUT049,1725.7536
4274,DRE01,OUT017,4767.128
4275,FDE57,OUT018,850.8924
4276,DRK59,OUT019,679.116
4277,FDB10,OUT027,3420.8804
4278,FDQ25,OUT046,2586.633
4279,FDY26,OUT017,5770.4886
4280,FDG28,OUT049,6353.0636
4281,FDM14,OUT049,1500.7132
4282,NCH29,OUT049,2954.1546
4283,FDD48,OUT049,1274.3412
4284,FDC17,OUT045,844.2344
4285,DRH49,OUT027,1320.9472
4286,FDN44,OUT018,1917.504
4287,FDC29,OUT045,2748.4224
4288,DRK01,OUT019,95.8752
4289,FDD48,OUT017,2607.2728
4290,FDB59,OUT013,593.2278
4291,FDY45,OUT010,259.662
4292,FDX60,OUT035,1090.5804
4293,FDT09,OUT010,283.6308
4294,DRB24,OUT018,2246.4092
4295,FDL13,OUT035,3029.39
4296,FDN16,OUT035,1960.781
4297,FDK57,OUT013,1583.9382
4298,FDO22,OUT027,1331.6
4299,FDC57,OUT010,884.1824
4300,FDZ13,OUT027,2492.7552
4301,FDW27,OUT013,1551.314
4302,FDX10,OUT049,247.0118
4303,FDY08,OUT018,4495.4816
4304,FDA49,OUT017,2006.0554
4305,FDC32,OUT018,1713.7692
4306,FDO04,OUT035,639.168
4307,NCZ54,OUT013,4711.2008
4308,FDY40,OUT045,756.3488
4309,FDW36,OUT045,319.584
4310,FDE11,OUT017,2696.49
4311,DRE37,OUT045,1850.924
4312,NCK19,OUT017,3099.9648
4313,FDT19,OUT035,2556.672
4314,FDE56,OUT045,495.3552
4315,FDZ57,OUT010,283.6308
4316,FDB35,OUT035,1491.392
4317,FDF09,OUT010,83.8908
4318,FDO34,OUT046,2947.4966
4319,FDA55,OUT046,5321.0736
4320,NCM18,OUT035,2002.0606
4321,FDJ20,OUT019,479.376
4322,DRQ35,OUT019,254.3356
4323,FDG02,OUT013,3415.554
4324,NCU29,OUT018,2354.2688
4325,FDL27,OUT027,631.8442
4326,NCA54,OUT035,1605.9096
4327,FDJ32,OUT035,1777.686
4328,FDB21,OUT019,256.9988
4329,FDR46,OUT035,2490.092
4330,FDZ32,OUT046,1844.9318
4331,DRF36,OUT017,3237.1196
4332,NCU54,OUT017,5946.9256
4333,NCI31,OUT017,679.116
4334,DRA59,OUT035,1411.496
4335,NCC55,OUT045,656.4788
4336,FDE44,OUT018,615.1992
4337,NCN26,OUT018,1856.2504
4338,FDC11,OUT049,703.0848
4339,FDV24,OUT035,1198.44
4340,FDR40,OUT019,154.4656
4341,NCQ17,OUT049,3705.177
4342,FDC46,OUT045,5432.928
4343,NCM18,OUT046,2002.0606
4344,FDK16,OUT046,2856.282
4345,FDI28,OUT017,792.302
4346,FDS11,OUT018,2241.0828
4347,DRD13,OUT046,813.6076
4348,FDL36,OUT035,1797.66
4349,FDI27,OUT013,905.488
4350,FDJ53,OUT019,120.5098
4351,FDS44,OUT045,3635.268
4352,FDE28,OUT046,527.3136
4353,FDQ33,OUT018,962.7468
4354,FDB37,OUT017,3364.9532
4355,FDQ31,OUT045,1593.9252
4356,NCQ05,OUT046,1518.024
4357,FDE10,OUT013,2324.9736
4358,FDF38,OUT017,406.138
4359,FDE50,OUT019,753.6856
4360,DRG37,OUT010,1090.5804
4361,NCH06,OUT049,2013.3792
4362,FDY14,OUT045,2885.5772
4363,FDO27,OUT017,1342.2528
4364,FDQ19,OUT049,5331.7264
4365,FDZ26,OUT019,780.3176
4366,FDN51,OUT013,3418.883
4367,FDK20,OUT035,3219.8088
4368,FDD40,OUT018,1629.8784
4369,DRI25,OUT018,1049.9666
4370,FDH56,OUT017,810.9444
4371,FDI36,OUT027,7366.011720000013
4372,DRH11,OUT018,539.298
4373,NCV18,OUT017,1416.8224
4374,DRI01,OUT049,2673.8528
4375,DRE48,OUT049,4563.3932
4376,FDS51,OUT035,433.4358
4377,FDM38,OUT017,850.8924
4378,FDB60,OUT027,7366.011720000013
4379,FDY58,OUT035,5005.4844
4380,FDY22,OUT045,1966.7732
4381,FDF11,OUT027,4579.3724
4382,FDZ51,OUT035,952.094
4383,FDQ45,OUT017,2854.9504
4384,FDF17,OUT035,6114.7072
4385,NCF31,OUT027,2106.5912
4386,FDA37,OUT013,3237.1196
4387,FDO51,OUT046,543.2928
4388,FDF34,OUT013,396.8168
4389,FDD57,OUT018,1448.115
4390,FDO37,OUT046,6930.978
4391,FDR49,OUT049,575.2512
4392,FDS39,OUT049,1843.6002
4393,FDI48,OUT027,958.752
4394,DRM35,OUT049,5033.448
4395,FDV57,OUT035,2696.49
4396,FDZ55,OUT013,2818.3314
4397,FDI28,OUT035,2220.443
4398,FDS21,OUT045,539.298
4399,FDT34,OUT013,2117.244
4400,DRI25,OUT035,1381.535
4401,FDT47,OUT010,94.5436
4402,DRH39,OUT045,2143.876
4403,NCD54,OUT045,1444.786
4404,FDU16,OUT027,1918.8356
4405,NCW29,OUT045,2782.3782
4406,FDV25,OUT027,5289.1152
4407,FDM56,OUT035,1419.4856
4408,FDZ04,OUT027,2518.7214
4409,FDG59,OUT019,83.8908
4410,FDI56,OUT045,638.5022
4411,FDS33,OUT035,885.514
4412,FDC23,OUT049,521.3214
4413,FDT11,OUT049,2619.2572
4414,FDG17,OUT045,4580.704
4415,FDZ44,OUT045,2082.6224
4416,FDJ52,OUT013,2808.3444
4417,DRI23,OUT046,483.3708
4418,DRE15,OUT010,83.8908
4419,NCF07,OUT013,1416.8224
4420,NCR29,OUT049,1030.6584
4421,FDE44,OUT019,229.701
4422,FDT23,OUT035,577.9144
4423,NCG06,OUT017,2841.6344
4424,NCU41,OUT010,884.1824
4425,FDH46,OUT017,1341.587
4426,FDV31,OUT013,1605.9096
4427,NCT41,OUT027,2302.3364
4428,FDE22,OUT027,2631.2416
4429,FDC26,OUT045,1278.336
4430,DRF51,OUT017,611.2044
4431,NCY53,OUT019,124.5046
4432,FDY21,OUT017,3142.576
4433,FDL27,OUT013,1225.072
4434,FDZ34,OUT049,1518.024
4435,NCF43,OUT010,296.9468
4436,FDC21,OUT035,1627.881
4437,FDL26,OUT013,1278.336
4438,FDT25,OUT010,128.4994
4439,NCR30,OUT046,772.328
4440,DRL23,OUT019,101.2016
4441,NCR05,OUT049,3142.576
4442,NCE19,OUT018,556.6088
4443,FDY07,OUT035,543.2928
4444,FDB10,OUT017,1691.7978
4445,FDP57,OUT013,1065.28
4446,FDU48,OUT019,254.3356
4447,FDH48,OUT035,605.878
4448,FDO33,OUT035,2607.2728
4449,NCU29,OUT045,2450.144
4450,FDW35,OUT046,167.7816
4451,FDH05,OUT010,1162.4868
4452,FDP26,OUT049,418.1224
4453,DRG27,OUT035,690.4346
4454,FDQ33,OUT046,3611.2992
4455,FDH20,OUT010,97.2068
4456,FDV14,OUT046,1142.5128
4457,DRD01,OUT046,512.666
4458,NCI17,OUT049,1544.656
4459,FDF39,OUT010,264.9884
4460,FDX37,OUT046,1031.99
4461,NCX17,OUT035,5937.6044
4462,FDN03,OUT013,4402.9354
4463,NCS41,OUT010,549.285
4464,FDH34,OUT045,4211.185
4465,NCX53,OUT018,3323.0078
4466,FDY31,OUT046,1895.5326
4467,FDD20,OUT017,3295.71
4468,FDE51,OUT045,679.116
4469,FDV27,OUT046,1657.1762
4470,FDF16,OUT035,3209.156
4471,FDZ02,OUT049,1342.2528
4472,NCK05,OUT045,918.804
4473,FDM12,OUT027,2253.0672
4474,NCA05,OUT018,4492.8184
4475,FDX33,OUT045,1230.3984
4476,FDM25,OUT049,2954.1546
4477,FDE41,OUT018,1341.587
4478,FDW14,OUT045,1757.712
4479,NCD30,OUT046,965.41
4480,FDB23,OUT010,467.3916
4481,FDF45,OUT046,973.3996
4482,FDW20,OUT017,866.8716
4483,FDF47,OUT045,3589.9936
4484,NCR05,OUT019,223.7088
4485,DRB01,OUT046,2277.036
4486,FDE36,OUT013,3263.7516
4487,FDU56,OUT049,4925.5884
4488,FDB23,OUT049,2692.4952
4489,FDN48,OUT049,1929.4884
4490,FDS43,OUT013,4656.6052
4491,NCN05,OUT013,3844.995
4492,NCL53,OUT049,1853.5872
4493,FDL56,OUT046,1657.1762
4494,FDH17,OUT018,814.9392
4495,FDP37,OUT046,2454.1388
4496,FDG09,OUT019,565.2642
4497,FDA55,OUT045,5321.0736
4498,FDX31,OUT049,3739.1328
4499,FDJ41,OUT045,3681.874
4500,DRC24,OUT045,3735.138
4501,FDQ21,OUT035,2360.9268
4502,NCT54,OUT045,1237.7222
4503,FDH08,OUT049,6201.927
4504,FDY38,OUT018,4194.54
4505,DRM11,OUT010,520.6556
4506,FDG32,OUT049,4225.1668
4507,NCH18,OUT046,1944.136
4508,FDI20,OUT035,5487.5236
4509,FDA33,OUT018,2770.3938
4510,FDN45,OUT013,1789.6704
4511,FDT45,OUT010,117.1808
4512,FDR32,OUT035,4146.6024
4513,FDA48,OUT017,4789.7652
4514,FDN23,OUT017,1964.7758
4515,NCR18,OUT035,503.3448
4516,FDD45,OUT046,1134.5232
4517,FDI22,OUT018,2768.3964
4518,FDT09,OUT013,2066.6432
4519,DRC24,OUT027,3243.7776
4520,FDT39,OUT046,1151.1682
4521,FDX28,OUT045,1298.31
4522,FDA50,OUT018,1000.6974
4523,FDT33,OUT027,5000.8238
4524,FDQ60,OUT049,4820.392
4525,NCM19,OUT018,2862.94
4526,FDF40,OUT046,4731.1748
4527,NCI30,OUT035,1724.422
4528,FDK34,OUT049,4567.388
4529,FDA38,OUT027,2543.356
4530,FDT02,OUT045,772.328
4531,FDC11,OUT017,1159.8236
4532,FDD08,OUT046,568.5932
4533,NCS29,OUT046,2914.8724
4534,DRI03,OUT010,525.3162
4535,FDK48,OUT035,904.1564
4536,FDM52,OUT049,1177.1344
4537,FDP49,OUT035,1737.738
4538,DRA24,OUT046,982.7208
4539,NCJ43,OUT049,3115.944
4540,FDE11,OUT045,5432.928
4541,FDP01,OUT049,320.9156
4542,FDQ59,OUT018,1341.587
4543,FDA43,OUT019,383.5008
4544,FDL14,OUT017,4402.2696
4545,FDV50,OUT010,375.5112
4546,FDT01,OUT027,4613.994
4547,NCC42,OUT035,1404.838
4548,FDO28,OUT046,763.0068
4549,FDD32,OUT019,111.8544
4550,FDV45,OUT035,3942.8676
4551,NCW17,OUT019,253.004
4552,NCJ17,OUT027,2045.3376
4553,NCF18,OUT049,4925.5884
4554,FDP01,OUT045,1372.2138
4555,FDH24,OUT045,3928.22
4556,FDI38,OUT027,4166.5764
4557,FDX03,OUT035,173.108
4558,FDY28,OUT046,1496.0526
4559,FDN34,OUT018,2013.3792
4560,FDJ02,OUT045,3825.6868
4561,FDW40,OUT019,127.1678
4562,FDX03,OUT017,713.7376
4563,FDE17,OUT027,1813.6392
4564,FDT58,OUT046,3103.9596
4565,FDI38,OUT013,2709.1402
4566,FDW22,OUT035,1800.3232
4567,FDS15,OUT027,3757.7752
4568,NCX06,OUT013,4042.7376
4569,DRK47,OUT035,4567.388
4570,FDC23,OUT027,5070.7328
4571,FDM56,OUT010,223.7088
4572,FDP21,OUT046,1904.188
4573,FDP58,OUT046,3094.6384
4574,FDA27,OUT019,495.3552
4575,FDK41,OUT019,289.623
4576,NCH42,OUT046,1944.136
4577,FDG29,OUT045,918.804
4578,FDW15,OUT018,1662.5026
4579,FDD28,OUT018,644.4944
